 Hydraulic head for Test 3  Transient, leaky, rainfall                          
         time     x-coord.            H
   7.6032E+06   4.0000E+02   6.1770E+01
   7.6032E+06   4.1000E+02   6.1770E+01
   7.6032E+06   4.2000E+02   6.1770E+01
   7.6032E+06   4.3000E+02   6.1770E+01
   7.6032E+06   4.4000E+02   6.1770E+01
   7.6032E+06   4.5000E+02   6.1770E+01
   7.6032E+06   4.6000E+02   6.1770E+01
   7.6032E+06   4.7000E+02   6.1770E+01
   7.6032E+06   4.8000E+02   6.1770E+01
   7.6032E+06   4.9000E+02   6.1770E+01
   7.6032E+06   5.0000E+02   6.1770E+01
   7.6032E+06   5.1000E+02   6.1770E+01
   7.6032E+06   5.2000E+02   6.1770E+01
   7.6032E+06   5.3000E+02   6.1770E+01
   7.6032E+06   5.4000E+02   6.1770E+01
   7.6032E+06   5.5000E+02   6.1770E+01
   7.6032E+06   5.6000E+02   6.1770E+01
   7.6032E+06   5.7000E+02   6.1770E+01
   7.6032E+06   5.8000E+02   6.1770E+01
   7.6032E+06   5.9000E+02   6.1770E+01
   7.6032E+06   6.0000E+02   6.1770E+01
   7.6032E+06   6.1000E+02   6.1770E+01
   7.6032E+06   6.2000E+02   6.1770E+01
   7.6032E+06   6.3000E+02   6.1770E+01
   7.6032E+06   6.4000E+02   6.1770E+01
   7.6032E+06   6.5000E+02   6.1770E+01
   7.6032E+06   6.6000E+02   6.1770E+01
   7.6032E+06   6.7000E+02   6.1770E+01
   7.6032E+06   6.8000E+02   6.1770E+01
   7.6032E+06   6.9000E+02   6.1770E+01
   7.6032E+06   7.0000E+02   6.1770E+01
   7.6032E+06   7.1000E+02   6.1770E+01
   7.6032E+06   7.2000E+02   6.1770E+01
   7.6032E+06   7.3000E+02   6.1769E+01
   7.6032E+06   7.4000E+02   6.1769E+01
   7.6032E+06   7.5000E+02   6.1768E+01
   7.6032E+06   7.6000E+02   6.1767E+01
   7.6032E+06   7.7000E+02   6.1765E+01
   7.6032E+06   7.8000E+02   6.1761E+01
   7.6032E+06   7.9000E+02   6.1756E+01
   7.6032E+06   8.0000E+02   6.1746E+01
   7.6032E+06   8.1000E+02   6.1732E+01
   7.6032E+06   8.2000E+02   6.1707E+01
   7.6032E+06   8.3000E+02   6.1671E+01
   7.6032E+06   8.4000E+02   6.1617E+01
   7.6032E+06   8.5000E+02   6.1533E+01
   7.6032E+06   8.6000E+02   6.1413E+01
   7.6032E+06   8.7000E+02   6.1235E+01
   7.6032E+06   8.8000E+02   6.0982E+01
   7.6032E+06   8.9000E+02   6.0623E+01
   7.6032E+06   9.0000E+02   6.0119E+01
   7.6032E+06   9.1000E+02   5.9427E+01
   7.6032E+06   9.2000E+02   5.8478E+01
   7.6032E+06   9.3000E+02   5.7202E+01
   7.6032E+06   9.4000E+02   5.5498E+01
   7.6032E+06   9.5000E+02   5.3248E+01
   7.6032E+06   9.6000E+02   5.0325E+01
   7.6032E+06   9.7000E+02   4.6582E+01
   7.6032E+06   9.8000E+02   4.1940E+01
   7.6032E+06   9.9000E+02   3.6352E+01
   7.6032E+06   1.0000E+03   3.0000E+01
   7.6896E+06   0.0000E+00   6.1770E+01
   7.6896E+06   1.0000E+01   6.1770E+01
   7.6896E+06   2.0000E+01   6.1770E+01
   7.6896E+06   3.0000E+01   6.1770E+01
   7.6896E+06   4.0000E+01   6.1770E+01
   7.6896E+06   5.0000E+01   6.1770E+01
   7.6896E+06   6.0000E+01   6.1770E+01
   7.6896E+06   7.0000E+01   6.1770E+01
   7.6896E+06   8.0000E+01   6.1770E+01
   7.6896E+06   9.0000E+01   6.1770E+01
   7.6896E+06   1.0000E+02   6.1770E+01
   7.6896E+06   1.1000E+02   6.1770E+01
   7.6896E+06   1.2000E+02   6.1770E+01
   7.6896E+06   1.3000E+02   6.1770E+01
   7.6896E+06   1.4000E+02   6.1770E+01
   7.6896E+06   1.5000E+02   6.1770E+01
   7.6896E+06   1.6000E+02   6.1770E+01
   7.6896E+06   1.7000E+02   6.1770E+01
   7.6896E+06   1.8000E+02   6.1770E+01
   7.6896E+06   1.9000E+02   6.1770E+01
   7.6896E+06   2.0000E+02   6.1770E+01
   7.6896E+06   2.1000E+02   6.1770E+01
   7.6896E+06   2.2000E+02   6.1770E+01
   7.6896E+06   2.3000E+02   6.1770E+01
   7.6896E+06   2.4000E+02   6.1770E+01
   7.6896E+06   2.5000E+02   6.1770E+01
   7.6896E+06   2.6000E+02   6.1770E+01
   7.6896E+06   2.7000E+02   6.1770E+01
   7.6896E+06   2.8000E+02   6.1770E+01
   7.6896E+06   2.9000E+02   6.1770E+01
   7.6896E+06   3.0000E+02   6.1770E+01
   7.6896E+06   3.1000E+02   6.1770E+01
   7.6896E+06   3.2000E+02   6.1770E+01
   7.6896E+06   3.3000E+02   6.1770E+01
   7.6896E+06   3.4000E+02   6.1770E+01
   7.6896E+06   3.5000E+02   6.1770E+01
   7.6896E+06   3.6000E+02   6.1770E+01
   7.6896E+06   3.7000E+02   6.1770E+01
   7.6896E+06   3.8000E+02   6.1770E+01
   7.6896E+06   3.9000E+02   6.1770E+01
   7.6896E+06   4.0000E+02   6.1770E+01
   7.6896E+06   4.1000E+02   6.1770E+01
   7.6896E+06   4.2000E+02   6.1770E+01
   7.6896E+06   4.3000E+02   6.1770E+01
   7.6896E+06   4.4000E+02   6.1770E+01
   7.6896E+06   4.5000E+02   6.1770E+01
   7.6896E+06   4.6000E+02   6.1770E+01
   7.6896E+06   4.7000E+02   6.1770E+01
   7.6896E+06   4.8000E+02   6.1770E+01
   7.6896E+06   4.9000E+02   6.1770E+01
   7.6896E+06   5.0000E+02   6.1770E+01
   7.6896E+06   5.1000E+02   6.1770E+01
   7.6896E+06   5.2000E+02   6.1770E+01
   7.6896E+06   5.3000E+02   6.1770E+01
   7.6896E+06   5.4000E+02   6.1770E+01
   7.6896E+06   5.5000E+02   6.1770E+01
   7.6896E+06   5.6000E+02   6.1770E+01
   7.6896E+06   5.7000E+02   6.1770E+01
   7.6896E+06   5.8000E+02   6.1770E+01
   7.6896E+06   5.9000E+02   6.1770E+01
   7.6896E+06   6.0000E+02   6.1770E+01
   7.6896E+06   6.1000E+02   6.1770E+01
   7.6896E+06   6.2000E+02   6.1770E+01
   7.6896E+06   6.3000E+02   6.1770E+01
   7.6896E+06   6.4000E+02   6.1770E+01
   7.6896E+06   6.5000E+02   6.1770E+01
   7.6896E+06   6.6000E+02   6.1770E+01
   7.6896E+06   6.7000E+02   6.1770E+01
   7.6896E+06   6.8000E+02   6.1770E+01
   7.6896E+06   6.9000E+02   6.1770E+01
   7.6896E+06   7.0000E+02   6.1769E+01
   7.6896E+06   7.1000E+02   6.1770E+01
   7.6896E+06   7.2000E+02   6.1770E+01
   7.6896E+06   7.3000E+02   6.1769E+01
   7.6896E+06   7.4000E+02   6.1769E+01
   7.6896E+06   7.5000E+02   6.1769E+01
   7.6896E+06   7.6000E+02   6.1767E+01
   7.6896E+06   7.7000E+02   6.1764E+01
   7.6896E+06   7.8000E+02   6.1761E+01
   7.6896E+06   7.9000E+02   6.1755E+01
   7.6896E+06   8.0000E+02   6.1744E+01
   7.6896E+06   8.1000E+02   6.1729E+01
   7.6896E+06   8.2000E+02   6.1704E+01
   7.6896E+06   8.3000E+02   6.1665E+01
   7.6896E+06   8.4000E+02   6.1608E+01
   7.6896E+06   8.5000E+02   6.1523E+01
   7.6896E+06   8.6000E+02   6.1395E+01
   7.6896E+06   8.7000E+02   6.1212E+01
   7.6896E+06   8.8000E+02   6.0951E+01
   7.6896E+06   8.9000E+02   6.0579E+01
   7.6896E+06   9.0000E+02   6.0060E+01
   7.6896E+06   9.1000E+02   5.9350E+01
   7.6896E+06   9.2000E+02   5.8380E+01
   7.6896E+06   9.3000E+02   5.7070E+01
   7.6896E+06   9.4000E+02   5.5333E+01
   7.6896E+06   9.5000E+02   5.3046E+01
   7.6896E+06   9.6000E+02   5.0076E+01
   7.6896E+06   9.7000E+02   4.6311E+01
   7.6896E+06   9.8000E+02   4.1662E+01
   7.6896E+06   9.9000E+02   3.6129E+01
   7.6896E+06   1.0000E+03   3.0000E+01
   7.7760E+06   0.0000E+00   6.1770E+01
   7.7760E+06   1.0000E+01   6.1770E+01
   7.7760E+06   2.0000E+01   6.1770E+01
   7.7760E+06   3.0000E+01   6.1770E+01
   7.7760E+06   4.0000E+01   6.1770E+01
   7.7760E+06   5.0000E+01   6.1770E+01
   7.7760E+06   6.0000E+01   6.1770E+01
   7.7760E+06   7.0000E+01   6.1770E+01
   7.7760E+06   8.0000E+01   6.1770E+01
   7.7760E+06   9.0000E+01   6.1770E+01
   7.7760E+06   1.0000E+02   6.1770E+01
   7.7760E+06   1.1000E+02   6.1770E+01
   7.7760E+06   1.2000E+02   6.1770E+01
   7.7760E+06   1.3000E+02   6.1770E+01
   7.7760E+06   1.4000E+02   6.1770E+01
   7.7760E+06   1.5000E+02   6.1770E+01
   7.7760E+06   1.6000E+02   6.1770E+01
   7.7760E+06   1.7000E+02   6.1770E+01
   7.7760E+06   1.8000E+02   6.1770E+01
   7.7760E+06   1.9000E+02   6.1770E+01
   7.7760E+06   2.0000E+02   6.1770E+01
   7.7760E+06   2.1000E+02   6.1770E+01
   7.7760E+06   2.2000E+02   6.1770E+01
   7.7760E+06   2.3000E+02   6.1770E+01
   7.7760E+06   2.4000E+02   6.1770E+01
   7.7760E+06   2.5000E+02   6.1770E+01
   7.7760E+06   2.6000E+02   6.1770E+01
   7.7760E+06   2.7000E+02   6.1770E+01
   7.7760E+06   2.8000E+02   6.1770E+01
   7.7760E+06   2.9000E+02   6.1770E+01
   7.7760E+06   3.0000E+02   6.1770E+01
   7.7760E+06   3.1000E+02   6.1770E+01
   7.7760E+06   3.2000E+02   6.1770E+01
   7.7760E+06   3.3000E+02   6.1770E+01
   7.7760E+06   3.4000E+02   6.1770E+01
   7.7760E+06   3.5000E+02   6.1770E+01
   7.7760E+06   3.6000E+02   6.1770E+01
   7.7760E+06   3.7000E+02   6.1770E+01
   7.7760E+06   3.8000E+02   6.1770E+01
   7.7760E+06   3.9000E+02   6.1770E+01
   7.7760E+06   4.0000E+02   6.1770E+01
   7.7760E+06   4.1000E+02   6.1770E+01
   7.7760E+06   4.2000E+02   6.1770E+01
   7.7760E+06   4.3000E+02   6.1770E+01
   7.7760E+06   4.4000E+02   6.1770E+01
   7.7760E+06   4.5000E+02   6.1770E+01
   7.7760E+06   4.6000E+02   6.1770E+01
   7.7760E+06   4.7000E+02   6.1770E+01
   7.7760E+06   4.8000E+02   6.1770E+01
   7.7760E+06   4.9000E+02   6.1770E+01
   7.7760E+06   5.0000E+02   6.1770E+01
   7.7760E+06   5.1000E+02   6.1770E+01
   7.7760E+06   5.2000E+02   6.1770E+01
   7.7760E+06   5.3000E+02   6.1770E+01
   7.7760E+06   5.4000E+02   6.1770E+01
   7.7760E+06   5.5000E+02   6.1770E+01
   7.7760E+06   5.6000E+02   6.1770E+01
   7.7760E+06   5.7000E+02   6.1770E+01
   7.7760E+06   5.8000E+02   6.1770E+01
   7.7760E+06   5.9000E+02   6.1770E+01
   7.7760E+06   6.0000E+02   6.1770E+01
   7.7760E+06   6.1000E+02   6.1770E+01
   7.7760E+06   6.2000E+02   6.1770E+01
   7.7760E+06   6.3000E+02   6.1770E+01
   7.7760E+06   6.4000E+02   6.1770E+01
   7.7760E+06   6.5000E+02   6.1770E+01
   7.7760E+06   6.6000E+02   6.1770E+01
   7.7760E+06   6.7000E+02   6.1770E+01
   7.7760E+06   6.8000E+02   6.1770E+01
   7.7760E+06   6.9000E+02   6.1770E+01
   7.7760E+06   7.0000E+02   6.1770E+01
   7.7760E+06   7.1000E+02   6.1770E+01
   7.7760E+06   7.2000E+02   6.1770E+01
   7.7760E+06   7.3000E+02   6.1769E+01
   7.7760E+06   7.4000E+02   6.1769E+01
   7.7760E+06   7.5000E+02   6.1768E+01
   7.7760E+06   7.6000E+02   6.1766E+01
   7.7760E+06   7.7000E+02   6.1764E+01
   7.7760E+06   7.8000E+02   6.1760E+01
   7.7760E+06   7.9000E+02   6.1753E+01
   7.7760E+06   8.0000E+02   6.1742E+01
   7.7760E+06   8.1000E+02   6.1726E+01
   7.7760E+06   8.2000E+02   6.1700E+01
   7.7760E+06   8.3000E+02   6.1659E+01
   7.7760E+06   8.4000E+02   6.1599E+01
   7.7760E+06   8.5000E+02   6.1510E+01
   7.7760E+06   8.6000E+02   6.1378E+01
   7.7760E+06   8.7000E+02   6.1188E+01
   7.7760E+06   8.8000E+02   6.0917E+01
   7.7760E+06   8.9000E+02   6.0534E+01
   7.7760E+06   9.0000E+02   6.0002E+01
   7.7760E+06   9.1000E+02   5.9271E+01
   7.7760E+06   9.2000E+02   5.8277E+01
   7.7760E+06   9.3000E+02   5.6940E+01
   7.7760E+06   9.4000E+02   5.5167E+01
   7.7760E+06   9.5000E+02   5.2840E+01
   7.7760E+06   9.6000E+02   4.9836E+01
   7.7760E+06   9.7000E+02   4.6045E+01
   7.7760E+06   9.8000E+02   4.1400E+01
   7.7760E+06   9.9000E+02   3.5955E+01
   7.7760E+06   1.0000E+03   3.0000E+01
   7.8624E+06   0.0000E+00   6.2435E+01
   7.8624E+06   1.0000E+01   6.2436E+01
   7.8624E+06   2.0000E+01   6.2436E+01
   7.8624E+06   3.0000E+01   6.2435E+01
   7.8624E+06   4.0000E+01   6.2435E+01
   7.8624E+06   5.0000E+01   6.2436E+01
   7.8624E+06   6.0000E+01   6.2435E+01
   7.8624E+06   7.0000E+01   6.2435E+01
   7.8624E+06   8.0000E+01   6.2436E+01
   7.8624E+06   9.0000E+01   6.2436E+01
   7.8624E+06   1.0000E+02   6.2435E+01
   7.8624E+06   1.1000E+02   6.2436E+01
   7.8624E+06   1.2000E+02   6.2436E+01
   7.8624E+06   1.3000E+02   6.2435E+01
   7.8624E+06   1.4000E+02   6.2435E+01
   7.8624E+06   1.5000E+02   6.2436E+01
   7.8624E+06   1.6000E+02   6.2435E+01
   7.8624E+06   1.7000E+02   6.2435E+01
   7.8624E+06   1.8000E+02   6.2436E+01
   7.8624E+06   1.9000E+02   6.2436E+01
   7.8624E+06   2.0000E+02   6.2435E+01
   7.8624E+06   2.1000E+02   6.2436E+01
   7.8624E+06   2.2000E+02   6.2436E+01
   7.8624E+06   2.3000E+02   6.2435E+01
   7.8624E+06   2.4000E+02   6.2435E+01
   7.8624E+06   2.5000E+02   6.2436E+01
   7.8624E+06   2.6000E+02   6.2435E+01
   7.8624E+06   2.7000E+02   6.2435E+01
   7.8624E+06   2.8000E+02   6.2436E+01
   7.8624E+06   2.9000E+02   6.2436E+01
   7.8624E+06   3.0000E+02   6.2435E+01
   7.8624E+06   3.1000E+02   6.2436E+01
   7.8624E+06   3.2000E+02   6.2436E+01
   7.8624E+06   3.3000E+02   6.2435E+01
   7.8624E+06   3.4000E+02   6.2435E+01
   7.8624E+06   3.5000E+02   6.2436E+01
   7.8624E+06   3.6000E+02   6.2435E+01
   7.8624E+06   3.7000E+02   6.2435E+01
   7.8624E+06   3.8000E+02   6.2436E+01
   7.8624E+06   3.9000E+02   6.2436E+01
   7.8624E+06   4.0000E+02   6.2435E+01
   7.8624E+06   4.1000E+02   6.2436E+01
   7.8624E+06   4.2000E+02   6.2436E+01
   7.8624E+06   4.3000E+02   6.2435E+01
   7.8624E+06   4.4000E+02   6.2435E+01
   7.8624E+06   4.5000E+02   6.2436E+01
   7.8624E+06   4.6000E+02   6.2435E+01
   7.8624E+06   4.7000E+02   6.2435E+01
   7.8624E+06   4.8000E+02   6.2436E+01
   7.8624E+06   4.9000E+02   6.2436E+01
   7.8624E+06   5.0000E+02   6.2435E+01
   7.8624E+06   5.1000E+02   6.2436E+01
   7.8624E+06   5.2000E+02   6.2436E+01
   7.8624E+06   5.3000E+02   6.2435E+01
   7.8624E+06   5.4000E+02   6.2435E+01
   7.8624E+06   5.5000E+02   6.2436E+01
   7.8624E+06   5.6000E+02   6.2435E+01
   7.8624E+06   5.7000E+02   6.2435E+01
   7.8624E+06   5.8000E+02   6.2436E+01
   7.8624E+06   5.9000E+02   6.2436E+01
   7.8624E+06   6.0000E+02   6.2435E+01
   7.8624E+06   6.1000E+02   6.2436E+01
   7.8624E+06   6.2000E+02   6.2436E+01
   7.8624E+06   6.3000E+02   6.2435E+01
   7.8624E+06   6.4000E+02   6.2435E+01
   7.8624E+06   6.5000E+02   6.2436E+01
   7.8624E+06   6.6000E+02   6.2435E+01
   7.8624E+06   6.7000E+02   6.2435E+01
   7.8624E+06   6.8000E+02   6.2436E+01
   7.8624E+06   6.9000E+02   6.2436E+01
   7.8624E+06   7.0000E+02   6.2435E+01
   7.8624E+06   7.1000E+02   6.2435E+01
   7.8624E+06   7.2000E+02   6.2436E+01
   7.8624E+06   7.3000E+02   6.2434E+01
   7.8624E+06   7.4000E+02   6.2434E+01
   7.8624E+06   7.5000E+02   6.2434E+01
   7.8624E+06   7.6000E+02   6.2431E+01
   7.8624E+06   7.7000E+02   6.2428E+01
   7.8624E+06   7.8000E+02   6.2425E+01
   7.8624E+06   7.9000E+02   6.2418E+01
   7.8624E+06   8.0000E+02   6.2405E+01
   7.8624E+06   8.1000E+02   6.2389E+01
   7.8624E+06   8.2000E+02   6.2362E+01
   7.8624E+06   8.3000E+02   6.2318E+01
   7.8624E+06   8.4000E+02   6.2256E+01
   7.8624E+06   8.5000E+02   6.2164E+01
   7.8624E+06   8.6000E+02   6.2026E+01
   7.8624E+06   8.7000E+02   6.1828E+01
   7.8624E+06   8.8000E+02   6.1550E+01
   7.8624E+06   8.9000E+02   6.1155E+01
   7.8624E+06   9.0000E+02   6.0606E+01
   7.8624E+06   9.1000E+02   5.9857E+01
   7.8624E+06   9.2000E+02   5.8840E+01
   7.8624E+06   9.3000E+02   5.7472E+01
   7.8624E+06   9.4000E+02   5.5663E+01
   7.8624E+06   9.5000E+02   5.3304E+01
   7.8624E+06   9.6000E+02   5.0264E+01
   7.8624E+06   9.7000E+02   4.6450E+01
   7.8624E+06   9.8000E+02   4.1832E+01
   7.8624E+06   9.9000E+02   3.6429E+01
   7.8624E+06   1.0000E+03   3.0000E+01
   7.9488E+06   0.0000E+00   6.2628E+01
   7.9488E+06   1.0000E+01   6.2628E+01
   7.9488E+06   2.0000E+01   6.2628E+01
   7.9488E+06   3.0000E+01   6.2628E+01
   7.9488E+06   4.0000E+01   6.2628E+01
   7.9488E+06   5.0000E+01   6.2628E+01
   7.9488E+06   6.0000E+01   6.2628E+01
   7.9488E+06   7.0000E+01   6.2628E+01
   7.9488E+06   8.0000E+01   6.2628E+01
   7.9488E+06   9.0000E+01   6.2628E+01
   7.9488E+06   1.0000E+02   6.2628E+01
   7.9488E+06   1.1000E+02   6.2628E+01
   7.9488E+06   1.2000E+02   6.2628E+01
   7.9488E+06   1.3000E+02   6.2628E+01
   7.9488E+06   1.4000E+02   6.2628E+01
   7.9488E+06   1.5000E+02   6.2628E+01
   7.9488E+06   1.6000E+02   6.2628E+01
   7.9488E+06   1.7000E+02   6.2628E+01
   7.9488E+06   1.8000E+02   6.2628E+01
   7.9488E+06   1.9000E+02   6.2628E+01
   7.9488E+06   2.0000E+02   6.2628E+01
   7.9488E+06   2.1000E+02   6.2628E+01
   7.9488E+06   2.2000E+02   6.2628E+01
   7.9488E+06   2.3000E+02   6.2628E+01
   7.9488E+06   2.4000E+02   6.2628E+01
   7.9488E+06   2.5000E+02   6.2628E+01
   7.9488E+06   2.6000E+02   6.2628E+01
   7.9488E+06   2.7000E+02   6.2628E+01
   7.9488E+06   2.8000E+02   6.2628E+01
   7.9488E+06   2.9000E+02   6.2628E+01
   7.9488E+06   3.0000E+02   6.2628E+01
   7.9488E+06   3.1000E+02   6.2628E+01
   7.9488E+06   3.2000E+02   6.2628E+01
   7.9488E+06   3.3000E+02   6.2628E+01
   7.9488E+06   3.4000E+02   6.2628E+01
   7.9488E+06   3.5000E+02   6.2628E+01
   7.9488E+06   3.6000E+02   6.2628E+01
   7.9488E+06   3.7000E+02   6.2628E+01
   7.9488E+06   3.8000E+02   6.2628E+01
   7.9488E+06   3.9000E+02   6.2628E+01
   7.9488E+06   4.0000E+02   6.2628E+01
   7.9488E+06   4.1000E+02   6.2628E+01
   7.9488E+06   4.2000E+02   6.2628E+01
   7.9488E+06   4.3000E+02   6.2628E+01
   7.9488E+06   4.4000E+02   6.2628E+01
   7.9488E+06   4.5000E+02   6.2628E+01
   7.9488E+06   4.6000E+02   6.2628E+01
   7.9488E+06   4.7000E+02   6.2628E+01
   7.9488E+06   4.8000E+02   6.2628E+01
   7.9488E+06   4.9000E+02   6.2628E+01
   7.9488E+06   5.0000E+02   6.2628E+01
   7.9488E+06   5.1000E+02   6.2628E+01
   7.9488E+06   5.2000E+02   6.2628E+01
   7.9488E+06   5.3000E+02   6.2628E+01
   7.9488E+06   5.4000E+02   6.2628E+01
   7.9488E+06   5.5000E+02   6.2628E+01
   7.9488E+06   5.6000E+02   6.2628E+01
   7.9488E+06   5.7000E+02   6.2628E+01
   7.9488E+06   5.8000E+02   6.2628E+01
   7.9488E+06   5.9000E+02   6.2628E+01
   7.9488E+06   6.0000E+02   6.2628E+01
   7.9488E+06   6.1000E+02   6.2628E+01
   7.9488E+06   6.2000E+02   6.2628E+01
   7.9488E+06   6.3000E+02   6.2628E+01
   7.9488E+06   6.4000E+02   6.2628E+01
   7.9488E+06   6.5000E+02   6.2628E+01
   7.9488E+06   6.6000E+02   6.2628E+01
   7.9488E+06   6.7000E+02   6.2628E+01
   7.9488E+06   6.8000E+02   6.2627E+01
   7.9488E+06   6.9000E+02   6.2628E+01
   7.9488E+06   7.0000E+02   6.2627E+01
   7.9488E+06   7.1000E+02   6.2628E+01
   7.9488E+06   7.2000E+02   6.2627E+01
   7.9488E+06   7.3000E+02   6.2628E+01
   7.9488E+06   7.4000E+02   6.2626E+01
   7.9488E+06   7.5000E+02   6.2626E+01
   7.9488E+06   7.6000E+02   6.2623E+01
   7.9488E+06   7.7000E+02   6.2622E+01
   7.9488E+06   7.8000E+02   6.2616E+01
   7.9488E+06   7.9000E+02   6.2609E+01
   7.9488E+06   8.0000E+02   6.2596E+01
   7.9488E+06   8.1000E+02   6.2579E+01
   7.9488E+06   8.2000E+02   6.2548E+01
   7.9488E+06   8.3000E+02   6.2506E+01
   7.9488E+06   8.4000E+02   6.2438E+01
   7.9488E+06   8.5000E+02   6.2343E+01
   7.9488E+06   8.6000E+02   6.2199E+01
   7.9488E+06   8.7000E+02   6.1997E+01
   7.9488E+06   8.8000E+02   6.1705E+01
   7.9488E+06   8.9000E+02   6.1302E+01
   7.9488E+06   9.0000E+02   6.0736E+01
   7.9488E+06   9.1000E+02   5.9969E+01
   7.9488E+06   9.2000E+02   5.8924E+01
   7.9488E+06   9.3000E+02   5.7533E+01
   7.9488E+06   9.4000E+02   5.5687E+01
   7.9488E+06   9.5000E+02   5.3293E+01
   7.9488E+06   9.6000E+02   5.0221E+01
   7.9488E+06   9.7000E+02   4.6406E+01
   7.9488E+06   9.8000E+02   4.1773E+01
   7.9488E+06   9.9000E+02   3.6331E+01
   7.9488E+06   1.0000E+03   3.0000E+01
   8.0352E+06   0.0000E+00   6.2628E+01
   8.0352E+06   1.0000E+01   6.2628E+01
   8.0352E+06   2.0000E+01   6.2628E+01
   8.0352E+06   3.0000E+01   6.2628E+01
   8.0352E+06   4.0000E+01   6.2628E+01
   8.0352E+06   5.0000E+01   6.2628E+01
   8.0352E+06   6.0000E+01   6.2628E+01
   8.0352E+06   7.0000E+01   6.2628E+01
   8.0352E+06   8.0000E+01   6.2628E+01
   8.0352E+06   9.0000E+01   6.2628E+01
   8.0352E+06   1.0000E+02   6.2628E+01
   8.0352E+06   1.1000E+02   6.2628E+01
   8.0352E+06   1.2000E+02   6.2628E+01
   8.0352E+06   1.3000E+02   6.2628E+01
   8.0352E+06   1.4000E+02   6.2628E+01
   8.0352E+06   1.5000E+02   6.2628E+01
   8.0352E+06   1.6000E+02   6.2628E+01
   8.0352E+06   1.7000E+02   6.2628E+01
   8.0352E+06   1.8000E+02   6.2628E+01
   8.0352E+06   1.9000E+02   6.2628E+01
   8.0352E+06   2.0000E+02   6.2628E+01
   8.0352E+06   2.1000E+02   6.2628E+01
   8.0352E+06   2.2000E+02   6.2628E+01
   8.0352E+06   2.3000E+02   6.2628E+01
   8.0352E+06   2.4000E+02   6.2628E+01
   8.0352E+06   2.5000E+02   6.2628E+01
   8.0352E+06   2.6000E+02   6.2628E+01
   8.0352E+06   2.7000E+02   6.2628E+01
   8.0352E+06   2.8000E+02   6.2628E+01
   8.0352E+06   2.9000E+02   6.2628E+01
   8.0352E+06   3.0000E+02   6.2628E+01
   8.0352E+06   3.1000E+02   6.2628E+01
   8.0352E+06   3.2000E+02   6.2628E+01
   8.0352E+06   3.3000E+02   6.2628E+01
   8.0352E+06   3.4000E+02   6.2628E+01
   8.0352E+06   3.5000E+02   6.2628E+01
   8.0352E+06   3.6000E+02   6.2628E+01
   8.0352E+06   3.7000E+02   6.2628E+01
   8.0352E+06   3.8000E+02   6.2628E+01
   8.0352E+06   3.9000E+02   6.2628E+01
   8.0352E+06   4.0000E+02   6.2628E+01
   8.0352E+06   4.1000E+02   6.2628E+01
   8.0352E+06   4.2000E+02   6.2628E+01
   8.0352E+06   4.3000E+02   6.2628E+01
   8.0352E+06   4.4000E+02   6.2628E+01
   8.0352E+06   4.5000E+02   6.2628E+01
   8.0352E+06   4.6000E+02   6.2628E+01
   8.0352E+06   4.7000E+02   6.2628E+01
   8.0352E+06   4.8000E+02   6.2628E+01
   8.0352E+06   4.9000E+02   6.2628E+01
   8.0352E+06   5.0000E+02   6.2628E+01
   8.0352E+06   5.1000E+02   6.2628E+01
   8.0352E+06   5.2000E+02   6.2628E+01
   8.0352E+06   5.3000E+02   6.2628E+01
   8.0352E+06   5.4000E+02   6.2628E+01
   8.0352E+06   5.5000E+02   6.2628E+01
   8.0352E+06   5.6000E+02   6.2628E+01
   8.0352E+06   5.7000E+02   6.2628E+01
   8.0352E+06   5.8000E+02   6.2628E+01
   8.0352E+06   5.9000E+02   6.2628E+01
   8.0352E+06   6.0000E+02   6.2628E+01
   8.0352E+06   6.1000E+02   6.2628E+01
   8.0352E+06   6.2000E+02   6.2628E+01
   8.0352E+06   6.3000E+02   6.2628E+01
   8.0352E+06   6.4000E+02   6.2628E+01
   8.0352E+06   6.5000E+02   6.2628E+01
   8.0352E+06   6.6000E+02   6.2628E+01
   8.0352E+06   6.7000E+02   6.2628E+01
   8.0352E+06   6.8000E+02   6.2628E+01
   8.0352E+06   6.9000E+02   6.2628E+01
   8.0352E+06   7.0000E+02   6.2628E+01
   8.0352E+06   7.1000E+02   6.2628E+01
   8.0352E+06   7.2000E+02   6.2627E+01
   8.0352E+06   7.3000E+02   6.2627E+01
   8.0352E+06   7.4000E+02   6.2627E+01
   8.0352E+06   7.5000E+02   6.2625E+01
   8.0352E+06   7.6000E+02   6.2624E+01
   8.0352E+06   7.7000E+02   6.2620E+01
   8.0352E+06   7.8000E+02   6.2615E+01
   8.0352E+06   7.9000E+02   6.2608E+01
   8.0352E+06   8.0000E+02   6.2594E+01
   8.0352E+06   8.1000E+02   6.2575E+01
   8.0352E+06   8.2000E+02   6.2544E+01
   8.0352E+06   8.3000E+02   6.2498E+01
   8.0352E+06   8.4000E+02   6.2430E+01
   8.0352E+06   8.5000E+02   6.2328E+01
   8.0352E+06   8.6000E+02   6.2181E+01
   8.0352E+06   8.7000E+02   6.1970E+01
   8.0352E+06   8.8000E+02   6.1671E+01
   8.0352E+06   8.9000E+02   6.1253E+01
   8.0352E+06   9.0000E+02   6.0674E+01
   8.0352E+06   9.1000E+02   5.9886E+01
   8.0352E+06   9.2000E+02   5.8819E+01
